frame_time,is_washing,movement_code
0.000,0,0
33.333,0,0
66.667,0,0
100.000,0,0
133.333,0,0
166.667,0,0
200.000,0,0
233.333,0,0
266.667,0,0
300.000,0,0
333.333,0,0
366.667,0,0
400.000,0,0
433.333,0,0
466.667,0,0
500.000,0,0
533.333,0,0
566.667,0,0
600.000,0,0
633.333,0,0
666.667,0,0
700.000,0,0
733.333,0,0
766.667,0,0
800.000,0,0
833.333,0,0
866.667,0,0
900.000,0,0
933.333,0,0
966.667,0,0
1000.000,0,0
1033.333,0,0
1066.667,0,0
1100.000,0,0
1133.333,0,0
1166.667,0,0
1200.000,0,0
1233.333,0,0
1266.667,0,0
1300.000,0,0
1333.333,0,0
1366.667,0,0
1400.000,0,0
1433.333,0,0
1466.667,0,0
1500.000,0,0
1533.333,0,0
1566.667,0,0
1600.000,0,0
1633.333,0,0
1666.667,0,0
1700.000,0,0
1733.333,0,0
1766.667,0,0
1800.000,0,0
1833.333,0,0
1866.667,0,0
1900.000,0,0
1933.333,0,0
1966.667,0,0
2000.000,0,0
2033.333,0,0
2066.667,0,0
2100.000,0,0
2133.333,0,0
2166.667,0,0
2200.000,1,0
2233.333,1,0
2266.667,1,0
2300.000,1,0
2333.333,1,0
2366.667,1,0
2400.000,1,0
2433.333,1,0
2466.667,1,0
2500.000,1,0
2533.333,1,0
2566.667,1,0
2600.000,1,0
2633.333,1,0
2666.667,1,0
2700.000,1,0
2733.333,1,0
2766.667,1,0
2800.000,1,0
2833.333,1,0
2866.667,1,0
2900.000,1,0
2933.333,1,0
2966.667,1,0
3000.000,1,0
3033.333,1,0
3066.667,1,0
3100.000,1,0
3133.333,1,0
3166.667,1,0
3200.000,1,0
3233.333,1,0
3266.667,1,0
3300.000,1,0
3333.333,1,0
3366.667,1,0
3400.000,1,0
3433.333,1,0
3466.667,1,0
3500.000,1,0
3533.333,1,0
3566.667,1,0
3600.000,1,0
3633.333,1,0
3666.667,1,0
3700.000,1,0
3733.333,1,0
3766.667,1,0
3800.000,1,0
3833.333,1,0
3866.667,1,0
3900.000,1,0
3933.333,1,0
3966.667,1,0
4000.000,1,0
4033.333,1,0
4066.667,1,0
4100.000,1,0
4133.333,1,0
4166.667,1,0
4200.000,1,0
4233.333,1,0
