frame_time,is_washing,movement_code
0.000,0,0
33.333,0,0
66.667,0,0
100.000,1,1
133.333,1,1
166.667,1,1
200.000,1,1
233.333,1,1
266.667,1,1
300.000,1,1
333.333,1,1
366.667,1,1
400.000,1,1
433.333,1,1
466.667,1,1
500.000,1,1
533.333,1,1
566.667,1,1
600.000,1,1
633.333,1,1
666.667,1,1
700.000,1,1
733.333,1,1
766.667,1,1
800.000,1,1
833.333,1,1
866.667,1,1
900.000,1,1
933.333,1,1
966.667,1,1
1000.000,1,1
1033.333,1,1
1066.667,1,1
1100.000,1,1
1133.333,1,1
1166.667,1,1
1200.000,1,1
1233.333,1,1
1266.667,1,1
1300.000,1,1
1333.333,1,1
1366.667,1,1
1400.000,1,1
1433.333,1,1
1466.667,1,1
1500.000,1,1
1533.333,1,1
1566.667,1,1
1600.000,1,1
1633.333,1,1
1666.667,1,1
1700.000,1,1
1733.333,1,1
1766.667,1,1
1800.000,1,1
1833.333,1,1
1866.667,1,1
1900.000,1,1
1933.333,1,1
1966.667,1,1
2000.000,1,1
2033.333,1,1
2066.667,1,1
2100.000,1,1
2133.333,1,1
2166.667,1,1
2200.000,1,1
2233.333,1,1
2266.667,1,1
2300.000,1,1
2333.333,1,1
2366.667,1,1
2400.000,1,1
2433.333,1,1
2466.667,1,1
2500.000,1,1
2533.333,1,1
2566.667,1,1
2600.000,1,1
2633.333,1,1
2666.667,1,1
2700.000,1,1
2733.333,1,1
2766.667,1,1
2800.000,1,1
2833.333,1,1
2866.667,1,1
2900.000,1,1
2933.333,1,1
2966.667,1,1
3000.000,1,1
3033.333,1,1
3066.667,1,1
3100.000,1,1
3133.333,1,1
3166.667,1,1
3200.000,1,1
3233.333,1,1
3266.667,1,1
3300.000,1,1
3333.333,1,1
3366.667,1,1
3400.000,1,1
3433.333,1,1
3466.667,1,1
3500.000,1,1
3533.333,1,1
3566.667,1,1
3600.000,1,1
3633.333,1,1
3666.667,1,1
3700.000,1,1
3733.333,1,1
3766.667,1,1
3800.000,1,1
3833.333,1,1
3866.667,1,1
3900.000,1,1
3933.333,1,1
3966.667,1,1
4000.000,1,1
4033.333,1,1
4066.667,1,1
4100.000,1,1
4133.333,1,1
4166.667,1,1
4200.000,1,1
4233.333,1,1
