frame_time,is_washing,movement_code
0.000,1,0
33.333,1,0
66.667,1,0
100.000,1,0
133.333,1,0
166.667,1,0
200.000,1,0
233.333,1,0
266.667,1,0
300.000,1,0
333.333,1,0
366.667,1,0
400.000,1,0
433.333,1,0
466.667,1,0
500.000,1,0
533.333,1,0
566.667,1,0
600.000,1,0
633.333,1,0
666.667,1,0
700.000,1,0
733.333,1,0
766.667,1,0
800.000,1,0
833.333,1,0
866.667,1,0
900.000,1,0
933.333,1,0
966.667,1,0
1000.000,1,0
1033.333,1,0
1066.667,1,0
1100.000,1,0
1133.333,1,0
1166.667,1,0
1200.000,1,0
1233.333,1,0
1266.667,1,0
1300.000,1,0
1333.333,1,0
1366.667,1,0
1400.000,1,0
1433.333,1,0
1466.667,1,0
1500.000,1,0
1533.333,1,0
1566.667,1,0
1600.000,1,0
1633.333,1,0
1666.667,1,0
1700.000,1,0
1733.333,1,0
1766.667,1,0
1800.000,1,0
1833.333,1,0
1866.667,1,0
1900.000,1,0
1933.333,1,0
1966.667,1,0
2000.000,1,0
2033.333,1,0
2066.667,1,0
2100.000,1,0
2133.333,1,0
2166.667,1,0
2200.000,1,0
2233.333,1,0
2266.667,1,0
2300.000,1,0
2333.333,1,0
2366.667,1,0
2400.000,1,0
2433.333,1,0
2466.667,1,0
2500.000,1,0
2533.333,1,0
2566.667,1,0
2600.000,1,0
2633.333,1,0
2666.667,1,0
2700.000,1,0
2733.333,1,0
2766.667,1,0
2800.000,1,0
2833.333,1,0
2866.667,1,0
2900.000,1,0
2933.333,1,0
2966.667,1,0
3000.000,1,0
3033.333,1,0
3066.667,1,0
3100.000,1,0
3133.333,1,0
3166.667,1,0
3200.000,1,0
3233.333,1,0
3266.667,1,0
3300.000,1,0
3333.333,1,0
3366.667,1,0
3400.000,1,0
3433.333,1,0
3466.667,1,0
3500.000,1,0
3533.333,1,0
3566.667,1,0
3600.000,1,0
3633.333,1,0
3666.667,1,0
3700.000,1,0
3733.333,1,0
3766.667,1,0
3800.000,1,0
3833.333,1,0
3866.667,1,0
3900.000,1,0
3933.333,1,0
3966.667,1,0
4000.000,1,0
4033.333,1,0
4066.667,1,0
4100.000,1,0
4133.333,1,0
4166.667,1,0
4200.000,1,0
4233.333,1,0
4266.667,1,0
4300.000,1,0
4333.333,1,0
4366.667,1,0
4400.000,1,0
4433.333,1,0
4466.667,1,0
4500.000,1,0
4533.333,1,0
4566.667,1,0
4600.000,1,0
4633.333,1,0
4666.667,1,0
4700.000,1,0
4733.333,1,0
4766.667,1,0
4800.000,1,0
4833.333,1,0
4866.667,1,0
4900.000,1,0
4933.333,1,0
4966.667,1,0
5000.000,1,0
5033.333,1,0
5066.667,1,0
5100.000,1,1
5133.333,1,1
5166.667,1,1
5200.000,1,1
5233.333,1,1
5266.667,1,1
5300.000,1,1
5333.333,1,1
5366.667,1,1
5400.000,1,1
5433.333,1,1
5466.667,1,1
5500.000,1,1
5533.333,1,1
5566.667,1,1
5600.000,1,1
5633.333,1,1
5666.667,1,1
5700.000,1,1
5733.333,1,1
5766.667,1,1
5800.000,1,1
5833.333,1,1
5866.667,1,1
5900.000,1,1
5933.333,1,1
5966.667,1,1
6000.000,1,1
6033.333,1,1
6066.667,1,1
6100.000,1,1
6133.333,1,1
6166.667,1,1
6200.000,1,1
6233.333,1,1
6266.667,1,1
