frame_time,is_washing,movement_code
0.000,1,1
33.333,1,1
66.667,1,1
100.000,1,1
133.333,1,1
166.667,1,1
200.000,1,1
233.333,1,1
266.667,1,1
300.000,1,1
333.333,1,1
366.667,1,1
400.000,1,1
433.333,1,1
466.667,1,1
500.000,1,1
533.333,1,1
566.667,1,1
600.000,1,1
633.333,1,1
666.667,1,1
700.000,1,1
733.333,1,1
766.667,1,1
800.000,1,1
833.333,1,1
866.667,1,1
900.000,1,1
933.333,1,1
966.667,1,1
1000.000,1,1
1033.333,1,2
1066.667,1,2
1100.000,1,2
1133.333,1,2
1166.667,1,2
1200.000,1,2
1233.333,1,2
1266.667,1,2
1300.000,1,2
1333.333,1,2
1366.667,1,2
1400.000,1,2
1433.333,1,2
1466.667,1,2
1500.000,1,2
1533.333,1,2
1566.667,1,2
1600.000,1,2
1633.333,1,2
1666.667,1,2
1700.000,1,2
1733.333,1,0
1766.667,1,0
1800.000,1,0
1833.333,1,0
1866.667,1,0
1900.000,1,0
1933.333,1,0
1966.667,1,0
2000.000,1,0
2033.333,1,0
2066.667,1,0
2100.000,1,0
2133.333,1,0
2166.667,1,0
2200.000,1,0
2233.333,1,0
2266.667,1,0
2300.000,1,0
2333.333,1,0
2366.667,1,1
2400.000,1,1
2433.333,1,1
2466.667,1,1
2500.000,1,1
2533.333,1,1
2566.667,1,1
2600.000,1,1
2633.333,1,1
2666.667,1,1
2700.000,1,1
2733.333,1,1
2766.667,1,1
2800.000,1,1
2833.333,1,1
2866.667,1,1
2900.000,1,1
2933.333,1,1
2966.667,1,1
3000.000,1,1
3033.333,1,1
3066.667,1,1
3100.000,1,1
3133.333,1,1
3166.667,1,1
3200.000,1,1
3233.333,1,1
3266.667,1,1
3300.000,1,1
3333.333,1,1
3366.667,1,1
3400.000,1,1
3433.333,1,1
3466.667,1,1
3500.000,1,1
3533.333,1,1
3566.667,1,2
3600.000,1,2
3633.333,1,2
3666.667,1,2
3700.000,1,2
3733.333,1,2
3766.667,1,2
3800.000,1,2
3833.333,1,2
3866.667,1,2
3900.000,1,2
3933.333,1,2
3966.667,1,2
4000.000,1,2
4033.333,1,2
4066.667,1,2
4100.000,1,2
4133.333,1,2
4166.667,1,2
4200.000,1,2
4233.333,1,2
4266.667,1,2
4300.000,1,2
4333.333,1,2
4366.667,1,2
4400.000,1,2
4433.333,1,2
4466.667,1,1
4500.000,1,1
4533.333,1,1
4566.667,1,1
4600.000,1,1
4633.333,1,1
4666.667,1,1
4700.000,1,1
4733.333,1,3
4766.667,1,3
4800.000,1,3
4833.333,1,3
4866.667,1,3
4900.000,1,3
4933.333,1,3
4966.667,1,3
5000.000,1,3
5033.333,1,3
5066.667,1,3
5100.000,1,3
5133.333,1,3
5166.667,1,3
5200.000,1,0
5233.333,1,0
5266.667,1,0
5300.000,1,0
5333.333,1,0
5366.667,1,0
5400.000,1,0
5433.333,1,0
5466.667,1,0
5500.000,1,0
5533.333,1,0
5566.667,1,0
5600.000,1,0
5633.333,1,0
5666.667,1,0
5700.000,1,0
5733.333,1,0
5766.667,1,0
5800.000,1,0
5833.333,1,0
5866.667,1,0
5900.000,1,0
5933.333,1,0
5966.667,1,0
6000.000,1,0
6033.333,1,0
6066.667,1,0
6100.000,1,0
6133.333,1,0
6166.667,1,0
6200.000,1,0
6233.333,1,0
6266.667,1,0
6300.000,1,0
6333.333,1,0
6366.667,1,1
6400.000,1,1
6433.333,1,1
6466.667,1,1
6500.000,1,1
6533.333,1,1
6566.667,1,1
6600.000,1,1
6633.333,1,1
6666.667,1,1
6700.000,1,1
6733.333,1,1
6766.667,1,1
6800.000,1,1
6833.333,1,1
6866.667,1,1
6900.000,1,1
6933.333,1,1
6966.667,1,1
7000.000,1,1
7033.333,1,1
7066.667,1,1
7100.000,1,1
7133.333,1,1
7166.667,1,1
7200.000,1,1
7233.333,1,1
7266.667,1,1
7300.000,1,1
7333.333,1,1
7366.667,1,1
7400.000,1,1
7433.333,1,1
7466.667,1,1
7500.000,1,1
7533.333,1,1
7566.667,1,1
7600.000,1,1
7633.333,1,1
7666.667,1,1
7700.000,1,1
7733.333,1,1
7766.667,1,1
7800.000,1,1
7833.333,1,1
7866.667,1,1
7900.000,1,1
7933.333,1,1
7966.667,1,1
8000.000,1,1
8033.333,1,1
8066.667,1,1
8100.000,1,1
8133.333,1,1
8166.667,1,1
8200.000,1,1
8233.333,1,1
8266.667,1,1
8300.000,1,1
8333.333,1,1
8366.667,1,1
8400.000,1,1
8433.333,1,1
8466.667,1,1
8500.000,1,1
8533.333,1,1
8566.667,1,1
8600.000,1,1
8633.333,1,1
8666.667,1,1
8700.000,1,1
8733.333,1,1
8766.667,1,1
8800.000,1,1
8833.333,1,1
8866.667,1,1
8900.000,1,1
8933.333,1,1
8966.667,1,1
9000.000,1,1
9033.333,1,1
9066.667,1,1
9100.000,1,1
9133.333,1,1
9166.667,1,1
9200.000,1,1
9233.333,1,1
9266.667,1,1
9300.000,1,1
9333.333,1,1
9366.667,1,1
9400.000,1,1
9433.333,1,1
9466.667,1,1
9500.000,1,1
9533.333,1,1
9566.667,1,1
9600.000,1,1
9633.333,1,1
9666.667,1,1
9700.000,1,1
9733.333,1,1
9766.667,1,1
9800.000,1,1
9833.333,1,1
9866.667,1,1
9900.000,1,1
9933.333,1,1
9966.667,1,1
10000.000,1,1
10033.333,1,1
10066.667,1,1
10100.000,1,1
10133.333,1,1
10166.667,1,1
10200.000,1,1
10233.333,1,1
10266.667,1,1
10300.000,1,1
10333.333,1,1
10366.667,1,1
10400.000,1,1
10433.333,1,1
10466.667,1,1
10500.000,1,1
10533.333,1,1
10566.667,1,1
10600.000,1,1
10633.333,1,1
10666.667,1,1
10700.000,1,1
10733.333,1,1
10766.667,1,1
10800.000,1,1
10833.333,1,1
10866.667,1,1
10900.000,1,1
10933.333,1,1
10966.667,1,1
11000.000,1,1
11033.333,1,1
11066.667,1,1
11100.000,1,1
11133.333,1,1
11166.667,1,1
11200.000,1,1
11233.333,1,1
11266.667,1,1
11300.000,1,1
11333.333,1,1
11366.667,1,1
11400.000,1,1
11433.333,1,1
11466.667,1,1
11500.000,1,1
11533.333,1,1
11566.667,1,1
11600.000,1,1
11633.333,1,1
11666.667,1,1
11700.000,1,1
11733.333,1,1
11766.667,1,1
11800.000,1,1
11833.333,1,1
11866.667,1,1
11900.000,1,1
11933.333,1,1
11966.667,1,1
12000.000,1,1
12033.333,1,1
12066.667,1,1
12100.000,1,1
12133.333,1,1
12166.667,1,1
12200.000,1,1
12233.333,1,1
12266.667,1,1
12300.000,1,1
12333.333,1,1
12366.667,1,1
12400.000,1,1
12433.333,1,1
12466.667,1,1
12500.000,1,1
12533.333,1,1
12566.667,1,1
12600.000,1,1
12633.333,1,1
12666.667,1,1
12700.000,1,1
12733.333,1,1
12766.667,1,1
12800.000,1,1
12833.333,1,1
12866.667,1,1
12900.000,1,1
12933.333,1,1
12966.667,1,1
13000.000,1,1
13033.333,1,1
13066.667,1,1
13100.000,1,1
13133.333,1,1
13166.667,1,1
13200.000,1,1
13233.333,1,1
13266.667,1,1
13300.000,1,1
13333.333,1,1
13366.667,1,1
13400.000,1,1
13433.333,1,1
13466.667,1,1
13500.000,1,1
13533.333,1,1
13566.667,1,1
13600.000,1,1
13633.333,1,1
13666.667,1,1
13700.000,1,1
13733.333,1,1
13766.667,1,1
13800.000,1,1
13833.333,1,1
13866.667,1,1
13900.000,1,1
13933.333,1,1
13966.667,1,1
14000.000,1,1
14033.333,1,1
14066.667,1,1
14100.000,1,1
14133.333,1,1
14166.667,1,1
14200.000,1,1
14233.333,1,1
14266.667,1,1
14300.000,1,1
14333.333,1,1
14366.667,1,1
14400.000,1,1
14433.333,1,1
14466.667,1,1
14500.000,1,1
14533.333,1,1
14566.667,1,1
14600.000,1,1
14633.333,1,1
14666.667,1,1
14700.000,1,1
14733.333,1,1
14766.667,1,1
14800.000,1,1
14833.333,1,1
14866.667,1,1
14900.000,1,1
14933.333,1,1
14966.667,1,1
15000.000,1,1
15033.333,1,1
15066.667,1,1
15100.000,1,1
15133.333,1,1
15166.667,1,1
15200.000,1,1
15233.333,1,1
15266.667,1,1
15300.000,1,1
15333.333,1,1
15366.667,1,1
15400.000,1,1
15433.333,1,1
15466.667,1,1
15500.000,1,1
15533.333,1,1
15566.667,1,1
15600.000,1,1
15633.333,1,1
15666.667,1,1
15700.000,1,1
15733.333,1,1
15766.667,1,1
15800.000,1,1
15833.333,1,1
15866.667,1,1
15900.000,1,1
15933.333,1,1
15966.667,1,1
16000.000,1,1
16033.333,1,1
16066.667,1,1
16100.000,1,1
16133.333,1,1
16166.667,1,1
16200.000,1,1
16233.333,1,1
16266.667,1,1
16300.000,1,1
16333.333,1,1
16366.667,1,1
16400.000,1,1
16433.333,1,1
16466.667,1,1
16500.000,1,1
16533.333,1,1
16566.667,1,1
16600.000,1,1
16633.333,1,1
16666.667,1,1
16700.000,1,1
16733.333,1,1
16766.667,1,1
16800.000,1,1
16833.333,1,1
16866.667,1,1
16900.000,1,1
16933.333,1,1
16966.667,1,1
17000.000,1,1
17033.333,1,1
17066.667,1,1
17100.000,1,1
17133.333,1,1
17166.667,1,1
17200.000,1,1
17233.333,1,1
17266.667,1,1
17300.000,1,1
17333.333,1,1
17366.667,1,1
17400.000,1,1
17433.333,1,1
17466.667,1,1
17500.000,1,1
17533.333,1,1
17566.667,1,1
17600.000,1,1
17633.333,1,1
17666.667,1,1
17700.000,1,1
17733.333,1,1
17766.667,1,1
17800.000,1,1
17833.333,1,1
17866.667,1,1
17900.000,1,1
17933.333,1,1
17966.667,1,1
18000.000,1,1
18033.333,1,1
18066.667,1,1
18100.000,1,1
18133.333,1,1
18166.667,1,1
18200.000,1,1
18233.333,1,1
18266.667,1,1
18300.000,1,1
18333.333,1,1
18366.667,1,1
18400.000,1,1
18433.333,1,1
18466.667,1,1
18500.000,1,1
18533.333,1,1
18566.667,1,1
18600.000,1,1
18633.333,1,1
18666.667,1,1
18700.000,1,1
18733.333,1,1
18766.667,1,1
18800.000,1,1
18833.333,1,1
18866.667,1,1
18900.000,1,1
18933.333,1,1
18966.667,1,1
19000.000,1,1
19033.333,1,1
19066.667,1,1
19100.000,1,1
19133.333,1,1
19166.667,1,1
19200.000,1,1
19233.333,1,1
19266.667,1,1
19300.000,1,1
19333.333,1,1
19366.667,1,1
19400.000,1,1
19433.333,1,1
19466.667,1,1
19500.000,1,1
19533.333,1,1
19566.667,1,1
19600.000,1,1
19633.333,1,1
19666.667,1,1
19700.000,1,1
19733.333,1,1
19766.667,1,1
19800.000,1,1
19833.333,1,1
19866.667,1,1
19900.000,1,1
19933.333,1,1
19966.667,1,1
20000.000,1,1
20033.333,1,1
20066.667,1,1
20100.000,1,1
20133.333,1,1
20166.667,1,1
20200.000,1,1
20233.333,1,1
20266.667,1,1
20300.000,1,1
20333.333,1,1
20366.667,1,1
20400.000,1,1
20433.333,1,1
20466.667,1,1
20500.000,1,1
20533.333,1,1
20566.667,1,1
20600.000,1,1
20633.333,1,1
20666.667,1,1
20700.000,1,1
20733.333,1,1
20766.667,1,1
20800.000,1,1
20833.333,1,1
20866.667,1,1
20900.000,1,1
20933.333,1,1
20966.667,1,1
21000.000,1,1
21033.333,1,1
21066.667,1,1
21100.000,1,1
21133.333,1,1
21166.667,1,1
21200.000,1,1
21233.333,1,1
21266.667,1,1
21300.000,1,1
21333.333,1,1
21366.667,1,1
21400.000,1,1
21433.333,1,1
21466.667,1,1
21500.000,1,1
21533.333,1,1
21566.667,1,1
21600.000,1,1
21633.333,1,1
21666.667,1,1
21700.000,1,1
21733.333,1,1
21766.667,1,1
21800.000,1,1
21833.333,1,1
21866.667,1,1
21900.000,1,1
21933.333,1,1
21966.667,1,1
22000.000,1,1
22033.333,1,1
22066.667,1,1
22100.000,1,1
22133.333,1,1
22166.667,1,1
22200.000,1,1
22233.333,1,1
22266.667,1,1
22300.000,1,1
22333.333,1,1
22366.667,1,1
22400.000,1,1
22433.333,1,1
22466.667,1,1
22500.000,1,1
22533.333,1,1
22566.667,1,1
22600.000,1,1
22633.333,1,1
22666.667,1,1
22700.000,1,1
22733.333,1,1
22766.667,1,1
22800.000,1,1
22833.333,1,1
22866.667,1,1
22900.000,1,1
22933.333,1,1
22966.667,1,1
23000.000,1,1
23033.333,1,1
23066.667,1,1
23100.000,1,1
23133.333,1,1
23166.667,1,1
23200.000,1,1
23233.333,1,1
23266.667,1,1
23300.000,1,1
23333.333,1,1
23366.667,1,1
23400.000,1,1
23433.333,1,1
23466.667,1,1
23500.000,1,1
23533.333,1,1
23566.667,1,1
23600.000,1,1
23633.333,1,1
23666.667,1,1
23700.000,1,1
23733.333,1,1
23766.667,1,1
23800.000,1,1
23833.333,1,1
23866.667,1,1
23900.000,1,1
23933.333,1,1
23966.667,1,1
24000.000,1,1
24033.333,1,1
24066.667,1,1
24100.000,1,1
24133.333,1,1
24166.667,1,1
24200.000,1,1
24233.333,1,1
24266.667,1,1
24300.000,1,1
24333.333,1,1
24366.667,1,1
24400.000,1,1
24433.333,1,1
24466.667,1,1
24500.000,1,1
24533.333,1,1
24566.667,1,1
24600.000,1,1
24633.333,1,1
24666.667,1,1
24700.000,1,1
24733.333,1,1
24766.667,1,1
24800.000,1,1
24833.333,1,1
24866.667,1,1
24900.000,1,1
24933.333,1,1
24966.667,1,1
25000.000,1,1
25033.333,1,1
25066.667,1,1
25100.000,1,1
25133.333,1,1
25166.667,1,1
25200.000,1,1
25233.333,1,1
25266.667,1,1
25300.000,1,1
25333.333,1,1
25366.667,1,1
25400.000,1,1
25433.333,1,1
25466.667,1,1
25500.000,1,1
25533.333,1,1
25566.667,1,1
25600.000,1,1
25633.333,1,1
25666.667,1,1
25700.000,1,1
25733.333,1,1
25766.667,1,1
25800.000,1,1
25833.333,1,1
25866.667,1,1
25900.000,1,1
25933.333,1,1
25966.667,1,1
26000.000,1,1
26033.333,1,1
26066.667,1,1
26100.000,1,1
26133.333,1,1
26166.667,1,1
26200.000,1,1
26233.333,1,1
26266.667,1,1
26300.000,1,1
26333.333,1,1
26366.667,1,1
26400.000,1,1
26433.333,1,1
26466.667,1,1
26500.000,1,1
26533.333,1,1
26566.667,1,1
26600.000,1,1
26633.333,1,1
26666.667,1,1
26700.000,1,1
26733.333,1,1
26766.667,1,1
26800.000,1,1
26833.333,1,1
26866.667,1,1
26900.000,1,1
26933.333,1,1
26966.667,1,1
27000.000,1,1
27033.333,1,1
27066.667,1,1
27100.000,1,1
27133.333,1,1
27166.667,1,1
27200.000,1,1
27233.333,1,1
27266.667,1,1
27300.000,1,1
27333.333,1,1
27366.667,1,1
27400.000,1,1
27433.333,1,1
27466.667,1,1
27500.000,1,1
27533.333,1,1
27566.667,1,1
27600.000,1,1
27633.333,1,1
